Name                                                                  | Status                                              | T / B / K Vars      | T / B / K QVars     | T / B / K Clauses    | T / B / K Time         | PreProc Status                | Bdd Creation Time | Merge F / V / Time | FG creation time | FG convergence                  | MUS Status                     | MUS ExplrTime / ProcTime / NumClauses / NumDisabledSets | FG-MUS time
Disjunctive_Decomposition_bobsynth06neg_all_bit_differing_from_cycle  | MUS timed out                                       | 7656 / 0 / 1611     | 4747 / 0 / 1611     | 22940 / 0 / 2539     | 14.46 / 5.52 / 4.73    | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 564.33 sec, ONE        | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_stmt17_78_98                                              | MUS timed out                                       | 11569 / 67 / 9121   | 11032 / 34 / 8952   | 45347 / 69 / 31765   | 13.1 / 2.52 / 5.74     | PreProc-ed 3 rounds           |                   |                    |                  | 0 iters, 1003.46 sec, ONE       | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_small-dyn-partition-fixpoint-1                            | Preproc Solved, FG skipped.                         | 87 / 0 / 71         | 71 / 0 / 71         | 221 / 0 / 220        | 0.05 / 0.0 / 0.03      | PreProc-ed 1 rounds           |                   |                    |                  |                                 |                                |                                                         |            
QBFEval2018_Q_2-3_v-80-100_r-13.5                                     | MUS timed out                                       | 180 / 0 / 0         | 100 / 0 / 0         | 1300 / 0 / 0         | 0.39 / 0.27 / 0.07     | PreProc-ed 1 rounds           |                   |                    |                  | 0 iters, 15.85 sec, ONE         | MUS TimedOut after 1 rounds    | 11.33 / 0.17 / 1300 / 0                                 | 1500.0     
QBFEval2017_stmt31_22_328                                             | MUS timed out                                       | 2937 / 4 / 1757     | 2693 / 4 / 1717     | 9739 / 16 / 4223     | 4.11 / 1.36 / 1.54     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 41.54 sec, ONE         | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_stmt23_66_67                                              | MUS timed out                                       | 6349 / 71 / 5949    | 6044 / 35 / 5796    | 24143 / 76 / 22743   | 5.48 / 1.18 / 2.6      | PreProc-ed 3 rounds           |                   |                    |                  | 0 iters, 0.49 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_ctrl.e#1.a#3.E#128.A#48.c#.w#3.s#26.asp                   | MUS timed out                                       | 3247 / 0 / 2604     | 3119 / 0 / 2604     | 9214 / 0 / 6025      | 1.92 / 1.03 / 0.51     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 20.5 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_stmt17_63_78                                              | MUS timed out                                       | 7654 / 71 / 6966    | 7262 / 35 / 6801    | 29444 / 76 / 26657   | 11.28 / 1.79 / 5.29    | PreProc-ed 3 rounds           |                   |                    |                  | 0 iters, 7.9 sec, ONE           | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_trivial_query42_1344n                                     | MUS timed out                                       | 2021 / 0 / 1262     | 1939 / 0 / 1262     | 6920 / 0 / 1206      | 4.26 / 2.44 / 1.1      | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 331.97 sec, ONE        | MUS TimedOut after 1 rounds    | 9.67 / 0.1 / 6920 / 0                                   | 1500.0     
QBFEval2017_small-swap1-fixpoint-7                                    | MUS timed out                                       | 2190 / 0 / 1226     | 1710 / 0 / 1226     | 6259 / 0 / 3798      | 2.24 / 0.7 / 1.01      | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 6.75 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_rankfunc51_signed_64                                      | Preproc Solved, FG skipped.                         | 4167 / 0 / 4167     | 3783 / 0 / 3783     | 11076 / 0 / 11075    | 0.62 / 0.0 / 0.57      | PreProc-ed 1 rounds           |                   |                    |                  |                                 |                                |                                                         |            
QBFEval2018_stmt17_82_94                                              | FG timed out                                        | 11569 / 67 / 8881   | 11061 / 34 / 8724   | 45347 / 69 / 30052   | 18.16 / 4.21 / 7.47    | PreProc-ed 3 rounds           |                   |                    |                  |                                 |                                |                                                         | 1500.0     
QBFEval2017_stmt53_208_245                                            | MUS timed out                                       | 2900 / 0 / 2050     | 2715 / 0 / 2025     | 9420 / 0 / 5770      | 2.32 / 0.96 / 0.79     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 4.99 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_small-swap1-fixpoint-8                                    | MUS timed out                                       | 2502 / 0 / 1400     | 1962 / 0 / 1400     | 7183 / 0 / 4353      | 2.46 / 0.84 / 1.01     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 48.51 sec, ONE         | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_genbuf8b4n.sat                                            | FG timed out                                        | 2739 / 0 / 1268     | 2680 / 0 / 1268     | 20261 / 0 / 2948     | 9.06 / 2.33 / 3.52     | PreProc-ed 2 rounds           |                   |                    |                  |                                 |                                |                                                         | 1500.0     
QBFEval2017_itc-b13-fixpoint-10                                       | MUS timed out                                       | 12966 / 228 / 11558 | 12360 / 228 / 11539 | 37384 / 476 / 32071  | 9.32 / 2.05 / 4.28     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 124.36 sec, ONE        | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
Arithmetic_intermediate256                                            | MUS timed out                                       | 2558 / 0 / 1023     | 2046 / 0 / 1023     | 7412 / 0 / 785       | 8.48 / 4.52 / 1.92     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 157.89 sec, ONE        | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
