Name                                                                  | Status                                             | T / B / K Vars      | T / B / K QVars     | T / B / K Clauses    | T / B / K Time          | PreProc Status                  | Bdd Creation Time | Merge F / V / Time | FG creation time | FG convergence | MUS Status | MUS ExplrTime / ProcTime / NumClauses / NumDisabledSets | FG-MUS time
Disjunctive_Decomposition_kenflashp02_all_bit_differing_from_cycle    | Preproc Solved, FG skipped.                        | 284 / 0 / 284       | 249 / 0 / 249       | 1007 / 0 / 1006      | 0.19 / 0.0 / 0.16       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         |            
QBFEval2017_small-bug1-fixpoint-4                                     | Preproc Solved, FG skipped.                        | 69 / 0 / 69         | 55 / 0 / 55         | 162 / 0 / 161        | 0.09 / 0.0 / 0.09       | PreProc-ed 1 rounds             |                   |                    |                  |                |            |                                                         |            
QBFEval2017_IterationService                                          | Preproc finished unsolved, FG skipped, MUS skipped | 4169 / 0 / 2861     | 4099 / 0 / 2861     | 15082 / 0 / 7707     | 3.57 / 0.0 / 2.67       | PreProc-ed 4 rounds             |                   |                    |                  |                |            |                                                         | 0.07       
QBFEval2017_query23_query42_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 961 / 0 / 422       | 879 / 0 / 422       | 4968 / 0 / 366       | 0.9 / 0.0 / 0.71        | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.07       
QBFEval2018_stmt19_368_417                                            | Preproc finished unsolved, FG skipped, MUS skipped | 5947 / 0 / 4255     | 5666 / 0 / 4209     | 20370 / 0 / 12302    | 7.77 / 0.0 / 5.42       | PreProc-ed 7 rounds             |                   |                    |                  |                |            |                                                         | 0.11       
Arithmetic_min1024                                                    | Preproc finished unsolved, FG skipped, MUS skipped | 6497 / 0 / 1438     | 4449 / 0 / 1438     | 19142 / 0 / 2925     | 12.62 / 0.0 / 9.77      | PreProc-ed 3 rounds             |                   |                    |                  |                |            |                                                         | 0.27       
QBFEval2018_stmt23_66_76                                              | Preproc finished unsolved, FG skipped, MUS skipped | 7219 / 0 / 6692     | 6856 / 0 / 6519     | 27677 / 0 / 25729    | 10.06 / 0.0 / 7.05      | PreProc-ed 13 rounds            |                   |                    |                  |                |            |                                                         | 0.29       
QBFEval2017_small-dyn-partition-fixpoint-9                            | Preproc finished unsolved, FG skipped, MUS skipped | 1009 / 0 / 850      | 929 / 0 / 850       | 2897 / 0 / 2234      | 2.05 / 0.0 / 1.64       | PreProc-ed 6 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_query34_query11_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 875 / 0 / 601       | 809 / 0 / 601       | 1915 / 0 / 562       | 1.21 / 0.0 / 0.9        | PreProc-ed 5 rounds             |                   |                    |                  |                |            |                                                         | 0.07       
QBFEval2017_stmt44_40_387                                             | Preproc finished unsolved, FG skipped, MUS skipped | 3326 / 0 / 1898     | 3057 / 0 / 1854     | 11260 / 0 / 4483     | 5.19 / 0.0 / 3.7        | PreProc-ed 6 rounds             |                   |                    |                  |                |            |                                                         | 0.17       
QBFEval2018_ctrl.e#1.a#3.E#128.A#48.c#.w#7.s#60.asp                   | Preproc finished unsolved, FG skipped, MUS skipped | 7343 / 0 / 5751     | 7215 / 0 / 5751     | 21502 / 0 / 12175    | 2.14 / 0.0 / 1.59       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2017_ltl2dba_Q4_comp4_REAL.sat                                 | Preproc finished unsolved, FG skipped, MUS skipped | 35339 / 0 / 17828   | 34254 / 0 / 17828   | 118338 / 0 / 34498   | 4.36 / 0.0 / 3.47       | PreProc-ed 3 rounds             |                   |                    |                  |                |            |                                                         | 0.37       
Disjunctive_Decomposition_bobsynth08neg_all_bit_differing_from_cycle  | Preproc finished unsolved, FG skipped, MUS skipped | 7656 / 0 / 1611     | 4747 / 0 / 1611     | 22940 / 0 / 2539     | 7.37 / 0.0 / 5.37       | PreProc-ed 3 rounds             |                   |                    |                  |                |            |                                                         | 0.17       
QBFEval2017_small-dyn-partition-fixpoint-6                            | Preproc finished unsolved, FG skipped, MUS skipped | 664 / 0 / 564       | 608 / 0 / 564       | 1895 / 0 / 1528      | 0.95 / 0.0 / 0.75       | PreProc-ed 5 rounds             |                   |                    |                  |                |            |                                                         | 0.08       
QBFEval2017_query44_query42_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 10043 / 0 / 6092    | 9863 / 0 / 6092     | 53216 / 0 / 5868     | 10.47 / 0.0 / 7.43      | PreProc-ed 7 rounds             |                   |                    |                  |                |            |                                                         | 0.17       
