Name                                                                  | Status                      | T / B / K Vars       | T / B / K QVars      | T / B / K Clauses       | T / B / K Time            | PreProc Status                 | Bdd Creation Time | Merge F / V / Time | FG creation time | FG convergence                | MUS Status                   | MUS ExplrTime / ProcTime / NumClauses / NumDisabledSets | FG-MUS time
QBFEval2017_ltl2dba_U1-4_comp4_REAL.sat                               | FG timed out                | 13075 / 14 / 5645    | 12764 / 14 / 5645    | 46592 / 72 / 11836      | 17.45 / 10.48 / 5.33      | PreProc-ed 3 rounds            |                   |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_AR-fixpoint-2                                             | FG timed out                | 132560 / 3 / 64614   | 117554 / 3 / 64614   | 412621 / 9 / 106123     | 123.45 / 47.49 / 39.99    | PreProc-ed 7 rounds            |                   |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_ctrl.e#1.a#3.E#130.A#48.c#.w#7.s#11.asp                   | FG timed out                | 7457 / 1 / 5844      | 7327 / 1 / 5844      | 21838 / 3 / 12138       | 3.49 / 1.99 / 1.02        | PreProc-ed 2 rounds            | 0.44 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_IterationService                                          | FG timed out                | 4169 / 8 / 2853      | 4099 / 8 / 2853      | 15082 / 2 / 7705        | 10.92 / 7.81 / 2.48       | PreProc-ed 4 rounds            | 0.3 sec           |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_stmt28_68_69                                              | FG timed out                | 7219 / 140 / 5716    | 6885 / 105 / 5633    | 27677 / 908 / 18709     | 22.32 / 14.75 / 6.12      | PreProc-ed 7 rounds            | 0.27 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2018_beemldelec4b1_c0to127.sat                                 | FG timed out                | 74715 / 1 / 50855    | 72283 / 1 / 50855    | 215451 / 3 / 86612      | 43.11 / 19.74 / 9.21      | PreProc-ed 6 rounds            |                   |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_query10_query06_1344n                                     | FG timed out                | 7468 / 1 / 4128      | 7294 / 1 / 4128      | 39096 / 1 / 4129        | 57.38 / 27.02 / 24.81     | PreProc-ed 8 rounds            | 2.08 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_ethernet-fixpoint-1                                       | FG timed out                | 3333 / 18 / 2156     | 2871 / 18 / 2156     | 8760 / 49 / 4444        | 3.71 / 2.41 / 1.04        | PreProc-ed 3 rounds            | 0.11 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_stmt46_111_238                                            | FG timed out                | 2420 / 1 / 1639      | 2236 / 1 / 1609      | 7826 / 1 / 4473         | 5.85 / 3.98 / 1.47        | PreProc-ed 4 rounds            | 0.08 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_sortnetsort8.AE.stepl.005                                 | FG timed out                | 3077 / 140 / 758     | 2517 / 140 / 758     | 5151 / 140 / 912        | 4.04 / 2.74 / 0.96        | PreProc-ed 2 rounds            | 0.93 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_genbuf7b4n.sat                                            | FG timed out                | 2143 / 1 / 1143      | 2088 / 1 / 1143      | 12187 / 3 / 2668        | 7.04 / 4.34 / 2.2         | PreProc-ed 3 rounds            | 0.22 sec          |                    |                  |                               |                              |                                                         | 10.0       
