Name                                                                  | Status                                              | T / B / K Vars      | T / B / K QVars     | T / B / K Clauses    | T / B / K Time         | PreProc Status                | Bdd Creation Time | Merge F / V / Time | FG creation time | FG convergence | MUS Status                     | MUS ExplrTime / ProcTime / NumClauses / NumDisabledSets | FG-MUS time
QBFEval2017_ctrl.e#1.a#3.E#128.A#48.c#.w#5.s#60.asp                   | MUS timed out                                       | 5295 / 0 / 4181     | 5167 / 0 / 4181     | 15358 / 0 / 8996     | 4.92 / 3.28 / 0.85     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_sortnetsort7.AE.stepl.006                                 | MUS timed out                                       | 2697 / 0 / 829      | 2211 / 0 / 829      | 4526 / 0 / 990       | 1.73 / 1.12 / 0.35     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 1 rounds    | 422.8 / 1.35 / 4526 / 0                                 | 1500.0     
Disjunctive_Decomposition_pdtpmsmiim_all_bit_differing_from_cycle     | MUS timed out                                       | 754 / 0 / 244       | 545 / 0 / 244       | 2350 / 0 / 403       | 2.13 / 1.2 / 0.52      | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_stmt44_554_604                                            | Preproc finished unsolved, FG skipped, MUS finished | 883 / 43 / 783      | 808 / 23 / 750      | 2789 / 46 / 2497     | 0.68 / 0.18 / 0.33     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS Finished after 0 rounds    |                                                         | 0.12       
QBFEval2017_stmt19_65_87                                              | MUS timed out                                       | 8959 / 67 / 7009    | 8509 / 34 / 6876    | 34745 / 69 / 23677   | 11.49 / 2.8 / 4.56     | PreProc-ed 3 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_Q_2-3_v-80-100_r-13.4                                     | MUS timed out                                       | 180 / 0 / 0         | 100 / 0 / 0         | 1300 / 0 / 0         | 0.38 / 0.27 / 0.07     | PreProc-ed 1 rounds           |                   |                    |                  |                | MUS TimedOut after 1 rounds    | 6.11 / 0.2 / 1300 / 0                                   | 1500.0     
QBFEval2018_stmt124_966_965                                           | Preproc finished unsolved, FG skipped, MUS finished | 703 / 31 / 610      | 640 / 17 / 586      | 2310 / 34 / 2021     | 0.83 / 0.27 / 0.39     | PreProc-ed 3 rounds           |                   |                    |                  |                | MUS Finished after 0 rounds    |                                                         | 0.12       
QBFEval2018_rankfunc60_unsigned_32                                    | MUS timed out                                       | 1296 / 0 / 856      | 1104 / 0 / 856      | 3271 / 0 / 2256      | 0.81 / 0.43 / 0.25     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_stmt23_72_76                                              | MUS timed out                                       | 8089 / 67 / 6702    | 7726 / 34 / 6604    | 31211 / 69 / 23681   | 11.43 / 3.44 / 4.31    | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_query24_query42_1344n                                     | MUS timed out                                       | 1025 / 0 / 714      | 943 / 0 / 714       | 1836 / 0 / 714       | 1.23 / 0.69 / 0.35     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 1 rounds    | 0.15 / 0.05 / 1836 / 0                                  | 1500.0     
QBFEval2017_stmt41_286_385                                            | MUS timed out                                       | 5177 / 4 / 3493     | 4912 / 4 / 3457     | 17368 / 16 / 9210    | 6.44 / 1.98 / 2.45     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_genbuf12b4y.sat                                           | MUS timed out                                       | 2939 / 0 / 821      | 2864 / 0 / 821      | 24993 / 0 / 1438     | 7.45 / 3.79 / 1.91     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_stmt19_79_83                                              | MUS timed out                                       | 9829 / 67 / 7928    | 9408 / 34 / 7806    | 38279 / 69 / 27763   | 7.37 / 1.32 / 3.43     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
