Name                                                                  | Status                                             | T / B / K Vars      | T / B / K QVars     | T / B / K Clauses    | T / B / K Time          | PreProc Status                | Bdd Creation Time | Merge F / V / Time | FG creation time | FG convergence | MUS Status | MUS ExplrTime / ProcTime / NumClauses / NumDisabledSets | FG-MUS time
QBFEval2017_sdlx-fixpoint-8                                           | Preproc finished unsolved, FG skipped, MUS skipped | 14027 / 0 / 11273   | 13394 / 0 / 11273   | 41770 / 0 / 24465    | 17.9 / 3.78 / 7.43      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.21       
QBFEval2018_stmt21_354_403                                            | Preproc finished unsolved, FG skipped, MUS skipped | 5867 / 4 / 4170     | 5587 / 4 / 4125     | 19983 / 16 / 11830   | 9.64 / 3.74 / 3.17      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2018_query09_query42_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 9829 / 0 / 5990     | 9649 / 0 / 5990     | 52774 / 0 / 5766     | 9.26 / 2.0 / 4.56       | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.16       
Disjunctive_Decomposition_bobsm9234_all_bit_differing_from_cycle      | Preproc finished unsolved, FG skipped, MUS skipped | 1359 / 0 / 416      | 1016 / 0 / 416      | 4623 / 0 / 641       | 4.1 / 2.28 / 0.96       | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.07       
QBFEval2018_cycle_sched_2_10_1.sat                                    | Preproc finished unsolved, FG skipped, MUS skipped | 4151 / 0 / 2901     | 4019 / 0 / 2901     | 12895 / 0 / 7504     | 5.35 / 2.48 / 1.46      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.07       
QBFEval2018_AR-fixpoint-1                                             | Preproc finished unsolved, FG skipped, MUS skipped | 52529 / 0 / 22472   | 42525 / 0 / 22472   | 152557 / 0 / 42442   | 11.7 / 3.61 / 5.76      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.37       
QBFEval2018_sortnetsort10.AE.stepl.011                                | Preproc finished unsolved, FG skipped, MUS skipped | 11241 / 0 / 3035    | 9162 / 0 / 3035     | 18786 / 0 / 3463     | 6.17 / 2.89 / 1.7       | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2017_query10_query45_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 4589 / 0 / 2463     | 4421 / 0 / 2463     | 31298 / 0 / 2451     | 13.89 / 5.35 / 4.35     | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2017_stmt21_71_354                                             | Preproc finished unsolved, FG skipped, MUS skipped | 3293 / 4 / 2015     | 3033 / 4 / 1969     | 11042 / 16 / 5126    | 10.22 / 2.78 / 4.18     | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_mult_bool_matrix_dyn_9_5.sat                              | Preproc finished unsolved, FG skipped, MUS skipped | 3967 / 0 / 3516     | 3910 / 0 / 3516     | 11818 / 0 / 9349     | 2.23 / 0.89 / 0.67      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_rankfunc53_signed_64                                      | Preproc Solved, FG skipped.                        | 3416 / 0 / 3416     | 3032 / 0 / 3032     | 8419 / 0 / 8418      | 0.21 / 0.0 / 0.16       | PreProc-ed 1 rounds           |                   |                    |                  |                |            |                                                         |            
QBFEval2017_query33_query42_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 1190 / 0 / 799      | 1116 / 0 / 799      | 2717 / 0 / 761       | 3.53 / 1.57 / 1.27      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_stmt21_178_258                                            | Preproc finished unsolved, FG skipped, MUS skipped | 3281 / 0 / 2322     | 3071 / 0 / 2293     | 10569 / 0 / 6191     | 5.08 / 2.18 / 1.62      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2017_stmt19_65_87                                              | Preproc finished unsolved, FG skipped, MUS skipped | 8959 / 67 / 7009    | 8509 / 34 / 6876    | 34745 / 69 / 23677   | 15.93 / 3.79 / 6.57     | PreProc-ed 3 rounds           |                   |                    |                  |                |            |                                                         | 0.11       
